Index,Result
Sat Jan 26 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 14:00:00 GMT+0000 (Greenwich Mean Time),2
Sat Jan 26 2019 15:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 18:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 19:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 20:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 21:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Jan 26 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 00:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 01:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 14:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 15:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 18:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 19:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 20:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 21:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Jan 27 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 00:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 01:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 14:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 15:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 18:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 19:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 20:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 21:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Jan 28 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 00:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 01:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 14:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 15:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 18:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 19:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 20:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 21:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Jan 29 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 00:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 01:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 14:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 15:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 18:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 19:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 20:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 21:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Jan 30 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 00:00:00 GMT+0000 (Greenwich Mean Time),21
Thu Jan 31 2019 01:00:00 GMT+0000 (Greenwich Mean Time),13
Thu Jan 31 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 12:00:00 GMT+0000 (Greenwich Mean Time),2
Thu Jan 31 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Jan 31 2019 14:00:00 GMT+0000 (Greenwich Mean Time),5
Thu Jan 31 2019 15:00:00 GMT+0000 (Greenwich Mean Time),80
Thu Jan 31 2019 16:00:00 GMT+0000 (Greenwich Mean Time),81
Thu Jan 31 2019 17:00:00 GMT+0000 (Greenwich Mean Time),8
Thu Jan 31 2019 18:00:00 GMT+0000 (Greenwich Mean Time),12
Thu Jan 31 2019 19:00:00 GMT+0000 (Greenwich Mean Time),4
Thu Jan 31 2019 20:00:00 GMT+0000 (Greenwich Mean Time),9
Thu Jan 31 2019 21:00:00 GMT+0000 (Greenwich Mean Time),14
Thu Jan 31 2019 22:00:00 GMT+0000 (Greenwich Mean Time),38
Thu Jan 31 2019 23:00:00 GMT+0000 (Greenwich Mean Time),76
Fri Feb 01 2019 00:00:00 GMT+0000 (Greenwich Mean Time),23
Fri Feb 01 2019 01:00:00 GMT+0000 (Greenwich Mean Time),19
Fri Feb 01 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 03:00:00 GMT+0000 (Greenwich Mean Time),-2
Fri Feb 01 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 01 2019 14:00:00 GMT+0000 (Greenwich Mean Time),7
Fri Feb 01 2019 15:00:00 GMT+0000 (Greenwich Mean Time),92
Fri Feb 01 2019 16:00:00 GMT+0000 (Greenwich Mean Time),80
Fri Feb 01 2019 17:00:00 GMT+0000 (Greenwich Mean Time),9
Fri Feb 01 2019 18:00:00 GMT+0000 (Greenwich Mean Time),12
Fri Feb 01 2019 19:00:00 GMT+0000 (Greenwich Mean Time),5
Fri Feb 01 2019 20:00:00 GMT+0000 (Greenwich Mean Time),15
Fri Feb 01 2019 21:00:00 GMT+0000 (Greenwich Mean Time),10
Fri Feb 01 2019 22:00:00 GMT+0000 (Greenwich Mean Time),34
Fri Feb 01 2019 23:00:00 GMT+0000 (Greenwich Mean Time),59
Sat Feb 02 2019 00:00:00 GMT+0000 (Greenwich Mean Time),16
Sat Feb 02 2019 01:00:00 GMT+0000 (Greenwich Mean Time),7
Sat Feb 02 2019 02:00:00 GMT+0000 (Greenwich Mean Time),3
Sat Feb 02 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 14:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 15:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 18:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 19:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 20:00:00 GMT+0000 (Greenwich Mean Time),-4
Sat Feb 02 2019 21:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 02 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 00:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 01:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 14:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 15:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 18:00:00 GMT+0000 (Greenwich Mean Time),1
Sun Feb 03 2019 19:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 20:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 21:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 03 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 00:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 01:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 12:00:00 GMT+0000 (Greenwich Mean Time),2
Mon Feb 04 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Feb 04 2019 14:00:00 GMT+0000 (Greenwich Mean Time),11
Mon Feb 04 2019 15:00:00 GMT+0000 (Greenwich Mean Time),83
Mon Feb 04 2019 16:00:00 GMT+0000 (Greenwich Mean Time),86
Mon Feb 04 2019 17:00:00 GMT+0000 (Greenwich Mean Time),11
Mon Feb 04 2019 18:00:00 GMT+0000 (Greenwich Mean Time),17
Mon Feb 04 2019 19:00:00 GMT+0000 (Greenwich Mean Time),6
Mon Feb 04 2019 20:00:00 GMT+0000 (Greenwich Mean Time),7
Mon Feb 04 2019 21:00:00 GMT+0000 (Greenwich Mean Time),7
Mon Feb 04 2019 22:00:00 GMT+0000 (Greenwich Mean Time),39
Mon Feb 04 2019 23:00:00 GMT+0000 (Greenwich Mean Time),60
Tue Feb 05 2019 00:00:00 GMT+0000 (Greenwich Mean Time),61
Tue Feb 05 2019 01:00:00 GMT+0000 (Greenwich Mean Time),22
Tue Feb 05 2019 02:00:00 GMT+0000 (Greenwich Mean Time),1
Tue Feb 05 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 07:00:00 GMT+0000 (Greenwich Mean Time),1
Tue Feb 05 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 12:00:00 GMT+0000 (Greenwich Mean Time),1
Tue Feb 05 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Feb 05 2019 14:00:00 GMT+0000 (Greenwich Mean Time),10
Tue Feb 05 2019 15:00:00 GMT+0000 (Greenwich Mean Time),73
Tue Feb 05 2019 16:00:00 GMT+0000 (Greenwich Mean Time),94
Tue Feb 05 2019 17:00:00 GMT+0000 (Greenwich Mean Time),25
Tue Feb 05 2019 18:00:00 GMT+0000 (Greenwich Mean Time),16
Tue Feb 05 2019 19:00:00 GMT+0000 (Greenwich Mean Time),7
Tue Feb 05 2019 20:00:00 GMT+0000 (Greenwich Mean Time),24
Tue Feb 05 2019 21:00:00 GMT+0000 (Greenwich Mean Time),20
Tue Feb 05 2019 22:00:00 GMT+0000 (Greenwich Mean Time),43
Tue Feb 05 2019 23:00:00 GMT+0000 (Greenwich Mean Time),65
Wed Feb 06 2019 00:00:00 GMT+0000 (Greenwich Mean Time),32
Wed Feb 06 2019 01:00:00 GMT+0000 (Greenwich Mean Time),21
Wed Feb 06 2019 02:00:00 GMT+0000 (Greenwich Mean Time),1
Wed Feb 06 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 06:00:00 GMT+0000 (Greenwich Mean Time),-3
Wed Feb 06 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Feb 06 2019 13:00:00 GMT+0000 (Greenwich Mean Time),1
Wed Feb 06 2019 14:00:00 GMT+0000 (Greenwich Mean Time),7
Wed Feb 06 2019 15:00:00 GMT+0000 (Greenwich Mean Time),83
Wed Feb 06 2019 16:00:00 GMT+0000 (Greenwich Mean Time),102
Wed Feb 06 2019 17:00:00 GMT+0000 (Greenwich Mean Time),7
Wed Feb 06 2019 18:00:00 GMT+0000 (Greenwich Mean Time),10
Wed Feb 06 2019 19:00:00 GMT+0000 (Greenwich Mean Time),6
Wed Feb 06 2019 20:00:00 GMT+0000 (Greenwich Mean Time),9
Wed Feb 06 2019 21:00:00 GMT+0000 (Greenwich Mean Time),26
Wed Feb 06 2019 22:00:00 GMT+0000 (Greenwich Mean Time),59
Wed Feb 06 2019 23:00:00 GMT+0000 (Greenwich Mean Time),23
Thu Feb 07 2019 00:00:00 GMT+0000 (Greenwich Mean Time),21
Thu Feb 07 2019 01:00:00 GMT+0000 (Greenwich Mean Time),8
Thu Feb 07 2019 02:00:00 GMT+0000 (Greenwich Mean Time),1
Thu Feb 07 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 12:00:00 GMT+0000 (Greenwich Mean Time),1
Thu Feb 07 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Feb 07 2019 14:00:00 GMT+0000 (Greenwich Mean Time),6
Thu Feb 07 2019 15:00:00 GMT+0000 (Greenwich Mean Time),83
Thu Feb 07 2019 16:00:00 GMT+0000 (Greenwich Mean Time),96
Thu Feb 07 2019 17:00:00 GMT+0000 (Greenwich Mean Time),19
Thu Feb 07 2019 18:00:00 GMT+0000 (Greenwich Mean Time),19
Thu Feb 07 2019 19:00:00 GMT+0000 (Greenwich Mean Time),6
Thu Feb 07 2019 20:00:00 GMT+0000 (Greenwich Mean Time),9
Thu Feb 07 2019 21:00:00 GMT+0000 (Greenwich Mean Time),36
Thu Feb 07 2019 22:00:00 GMT+0000 (Greenwich Mean Time),33
Thu Feb 07 2019 23:00:00 GMT+0000 (Greenwich Mean Time),29
Fri Feb 08 2019 00:00:00 GMT+0000 (Greenwich Mean Time),22
Fri Feb 08 2019 01:00:00 GMT+0000 (Greenwich Mean Time),20
Fri Feb 08 2019 02:00:00 GMT+0000 (Greenwich Mean Time),2
Fri Feb 08 2019 03:00:00 GMT+0000 (Greenwich Mean Time),1
Fri Feb 08 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Feb 08 2019 13:00:00 GMT+0000 (Greenwich Mean Time),1
Fri Feb 08 2019 14:00:00 GMT+0000 (Greenwich Mean Time),6
Fri Feb 08 2019 15:00:00 GMT+0000 (Greenwich Mean Time),74
Fri Feb 08 2019 16:00:00 GMT+0000 (Greenwich Mean Time),89
Fri Feb 08 2019 17:00:00 GMT+0000 (Greenwich Mean Time),19
Fri Feb 08 2019 18:00:00 GMT+0000 (Greenwich Mean Time),8
Fri Feb 08 2019 19:00:00 GMT+0000 (Greenwich Mean Time),13
Fri Feb 08 2019 20:00:00 GMT+0000 (Greenwich Mean Time),5
Fri Feb 08 2019 21:00:00 GMT+0000 (Greenwich Mean Time),10
Fri Feb 08 2019 22:00:00 GMT+0000 (Greenwich Mean Time),35
Fri Feb 08 2019 23:00:00 GMT+0000 (Greenwich Mean Time),70
Sat Feb 09 2019 00:00:00 GMT+0000 (Greenwich Mean Time),24
Sat Feb 09 2019 01:00:00 GMT+0000 (Greenwich Mean Time),5
Sat Feb 09 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 05:00:00 GMT+0000 (Greenwich Mean Time),-2
Sat Feb 09 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 14:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 15:00:00 GMT+0000 (Greenwich Mean Time),1
Sat Feb 09 2019 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 18:00:00 GMT+0000 (Greenwich Mean Time),2
Sat Feb 09 2019 19:00:00 GMT+0000 (Greenwich Mean Time),1
Sat Feb 09 2019 20:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 21:00:00 GMT+0000 (Greenwich Mean Time),1
Sat Feb 09 2019 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Feb 09 2019 23:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 00:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 01:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Feb 10 2019 08:00:00 GMT+0000 (Greenwich Mean Time),0
